group,n,rmse,point_spearman,rank_spearman,ndcg,hit_recall_5pct,regret_5pct,normalized_regret_5pct,hit_recall_10pct,regret_10pct,normalized_regret_10pct,hit_recall_20pct,regret_20pct,normalized_regret_20pct,source,model,seed,fold_index,split
screen:RM_BL_AG_carbonate_RM_carbonate_generic_cell_nan_in_vitro,709,0.9966527365970764,,,0.9011172340484588,0.4722222222222222,0.0,0.0,0.23943661971830985,0.0,0.0,0.11971830985915492,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260727,4,test
screen:RM_BL_AG_carbonate_RM_carbonate_lung_epithelium_nan_intratracheal,35,0.8633020536088862,0.28299248357988566,0.28299248357988566,0.8090449407291379,0.0,4.018548647521734,0.8572383807519431,0.5,2.2404125279397324,0.4779256831572391,0.2857142857142857,2.2404125279397324,0.4779256831572391,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260727,4,test
screen:Whitehead_siRNA_whitehead_lipidoid_liver_nan_intravenous,90,0.9999101261028029,,,0.8372942472435431,0.0,0.026970118691697742,0.009497460247968544,0.1111111111111111,0.026970118691697742,0.009497460247968544,0.2777777777777778,0.026970118691697742,0.009497460247968544,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260727,4,test
screen:A549_form_screen_other_lung_epithelium_A549_in_vitro,157,0.9756725836743072,0.3788322452952956,0.3788322452952956,0.9454643203531861,0.125,0.3507294546208337,0.07504078303425768,0.4375,0.3507294546208337,0.07504078303425768,0.34375,0.3507294546208337,0.07504078303425768,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260727,4,test
screen:AGILE_3CR_Agile_3CR_generic_cell_HeLa_in_vitro,1100,0.9876432661134427,0.15727540355504852,0.15727540355504852,0.9578994817761568,0.32727272727272727,0.0,0.0,0.37272727272727274,0.0,0.0,0.38636363636363635,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260727,4,test
screen:LM_3CR_LM_3CR_macrophage_BDMC_in_vitro,36,0.9913350738405956,0.8494208494208494,0.8494208494208494,0.9565358150103023,0.5,0.1360238370314557,0.03969878839718721,0.5,0.0,0.0,0.75,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260727,4,test
screen:Luke_Raj_133_3_form_RM_Michael_addition_branched_133_form_liver_Mouse_intravenous,23,1.0190386725694784,0.44637272467721434,0.44637272467721434,0.8881777476550111,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.4,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260727,4,test
screen:Luke_Raj_Branched_ester_RM_Michael_addition_branched_liver_Mouse_intravenous,384,1.0508702049144636,-0.20398841705652349,-0.20398841705652349,0.38713974880931595,0.0,4.944577934225891,0.779516623479199,0.05128205128205128,4.944577934225891,0.779516623479199,0.19480519480519481,4.944577934225891,0.779516623479199,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260727,4,test
screen:RM_BL_AG_carbonate_RM_carbonate_generic_cell_nan_in_vitro,709,1.024261844553022,0.08598797347125314,0.08598797347125314,0.9126611467377763,0.1111111111111111,0.2981794727048275,0.06362631297871083,0.28169014084507044,0.2981794727048275,0.06362631297871083,0.4084507042253521,0.2981794727048275,0.06362631297871083,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260727,4,test
screen:RM_BL_AG_carbonate_RM_carbonate_lung_epithelium_nan_intratracheal,35,1.0256463839577625,-0.23320960908790353,-0.23320960908790353,0.7539363975057924,0.0,3.090770526619473,0.6593243864670119,0.0,3.090770526619473,0.6593243864670119,0.0,3.028549209642906,0.6460513106150771,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260727,4,test
screen:Whitehead_siRNA_whitehead_lipidoid_liver_nan_intravenous,90,1.1522421789785426,0.4623882059067269,0.4623882059067269,0.9270079696975303,0.0,0.09460787460011288,0.03331592783964879,0.1111111111111111,0.005308608952044658,0.001869413444946182,0.2222222222222222,0.005308608952044658,0.001869413444946182,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260727,4,test
screen:A549_form_screen_other_lung_epithelium_A549_in_vitro,157,0.9516281917407318,0.44799377318902067,0.3788322452952956,0.9454643158854305,0.125,0.3507295846939087,0.07504081020415024,0.4375,0.3507295846939087,0.07504081020415024,0.34375,0.3507295846939087,0.07504081020415024,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260727,4,test
screen:AGILE_3CR_Agile_3CR_generic_cell_HeLa_in_vitro,1100,1.0095989748546566,-0.029765196539784253,0.15727540355504852,0.9578994820209886,0.32727272727272727,0.0,0.0,0.37272727272727274,0.0,0.0,0.38636363636363635,0.0,0.0,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260727,4,test
screen:LM_3CR_LM_3CR_macrophage_BDMC_in_vitro,36,0.9991145907789131,0.3894465894465895,0.8494208494208494,0.956535819025116,0.5,0.1360236406326294,0.03969873261063172,0.5,0.0,0.0,0.75,0.0,0.0,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260727,4,test
screen:Luke_Raj_133_3_form_RM_Michael_addition_branched_133_form_liver_Mouse_intravenous,23,0.9996932408970536,0.1383399209486166,0.44637272467721434,0.8881777515483854,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.4,0.0,0.0,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260727,4,test
screen:Luke_Raj_Branched_ester_RM_Michael_addition_branched_liver_Mouse_intravenous,384,1.0014939663532951,-0.36523832127241107,-0.20398841705652349,0.38713975102459,0.0,4.944577574729919,0.7795166016289148,0.05128205128205128,4.944577574729919,0.7795166016289148,0.19480519480519481,4.944577574729919,0.7795166016289148,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260727,4,test
screen:RM_BL_AG_carbonate_RM_carbonate_generic_cell_nan_in_vitro,709,0.995488728236637,0.15558940908321517,0.08598797347125314,0.9126611489598038,0.1111111111111111,0.29817938804626465,0.06362629513447625,0.28169014084507044,0.29817938804626465,0.06362629513447625,0.4084507042253521,0.29817938804626465,0.06362629513447625,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260727,4,test
screen:RM_BL_AG_carbonate_RM_carbonate_lung_epithelium_nan_intratracheal,35,0.8561764753435004,0.20043420456744138,-0.23320960908790353,0.7539363957967267,0.0,3.090770613402128,0.6593243903034143,0.0,3.090770613402128,0.6593243903034143,0.0,3.0285492911934853,0.6460513136308207,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260727,4,test
screen:Whitehead_siRNA_whitehead_lipidoid_liver_nan_intravenous,90,0.997387764644443,0.25791767674283866,0.4623882059067269,0.9270079734061661,0.0,0.09460794925689697,0.03331595252331202,0.1111111111111111,0.005308628082275391,0.0018694200914635567,0.2222222222222222,0.005308628082275391,0.0018694200914635567,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260727,4,test
